segment_id,dep_bin,bin_n,bin_median_min,bin_mean_min,seg_median_min,seg_mean_min,pred_smooth_min
HT_237->HT_191,720,5,1.0,1.0,2.0,1.5714285714285714,1.1666666666666667
HT_237->HT_191,840,5,2.0,1.6,2.0,1.5714285714285714,2.0
HT_237->HT_191,960,4,2.0,2.0,2.0,1.5714285714285714,2.0
HT_237->HT_191,1080,5,2.0,2.0,2.0,1.5714285714285714,2.0
HT_237->HT_241,360,4,2.0,2.0,2.0,2.0,2.0
HT_237->HT_241,480,5,2.0,2.0,2.0,2.0,2.0
HT_237->HT_241,600,5,2.0,2.0,2.0,2.0,2.0
HT_237->HT_241,720,5,2.0,2.0,2.0,2.0,2.0
HT_237->HT_241,840,4,2.0,2.0,2.0,2.0,2.0
HT_237->HT_241,960,5,2.0,2.0,2.0,2.0,2.0
HT_237->HT_241,1080,5,2.0,2.0,2.0,2.0,2.0
HT_238->HT_025,360,3,4.0,4.0,4.0,4.0,4.0
HT_238->HT_025,480,3,4.0,4.0,4.0,4.0,4.0
HT_238->HT_025,720,3,4.0,4.0,4.0,4.0,4.0
HT_238->HT_025,840,4,4.0,4.0,4.0,4.0,4.0
HT_238->HT_025,960,3,4.0,4.0,4.0,4.0,4.0
HT_238->HT_025,1080,4,4.0,4.0,4.0,4.0,4.0
HT_238->HT_088,360,8,2.0,1.625,2.0,1.6857142857142857,2.0
HT_238->HT_088,480,9,2.0,1.7777777777777777,2.0,1.6857142857142857,2.0
HT_238->HT_088,600,8,2.0,1.75,2.0,1.6857142857142857,2.0
HT_238->HT_088,720,10,2.0,1.7,2.0,1.6857142857142857,2.0
HT_238->HT_088,840,9,2.0,1.6666666666666667,2.0,1.6857142857142857,2.0
HT_238->HT_088,960,10,2.0,1.6,2.0,1.6857142857142857,2.0
HT_238->HT_088,1080,10,2.0,1.7,2.0,1.6857142857142857,2.0
HT_238->HT_088,1200,4,2.0,1.75,2.0,1.6857142857142857,2.0
HT_239->HT_235,360,6,2.0,2.0,2.0,2.0,2.0
HT_239->HT_235,480,6,2.0,2.0,2.0,2.0,2.0
HT_239->HT_235,600,6,2.0,2.0,2.0,2.0,2.0
HT_239->HT_235,720,6,2.0,2.0,2.0,2.0,2.0
HT_239->HT_235,840,6,2.0,2.0,2.0,2.0,2.0
HT_239->HT_235,960,6,2.0,2.0,2.0,2.0,2.0
HT_239->HT_235,1080,6,2.0,2.0,2.0,2.0,2.0
HT_239->HT_235,1200,4,2.0,2.0,2.0,2.0,2.0
HT_240->HT_075,360,15,5.0,4.466666666666667,5.0,4.527777777777778,5.0
HT_240->HT_075,480,15,5.0,4.666666666666667,5.0,4.527777777777778,5.0
HT_240->HT_075,600,15,5.0,4.333333333333333,5.0,4.527777777777778,5.0
HT_240->HT_075,720,15,5.0,4.333333333333333,5.0,4.527777777777778,5.0
HT_240->HT_075,840,14,5.0,4.571428571428571,5.0,4.527777777777778,5.0
HT_240->HT_075,960,15,5.0,4.666666666666667,5.0,4.527777777777778,5.0
HT_240->HT_075,1080,15,5.0,4.666666666666667,5.0,4.527777777777778,5.0
HT_240->HT_125,360,14,2.0,2.0,2.0,2.0,2.0
HT_240->HT_125,480,16,2.0,2.0,2.0,2.0,2.0
HT_240->HT_125,600,15,2.0,2.0,2.0,2.0,2.0
HT_240->HT_125,720,16,2.0,2.0,2.0,2.0,2.0
HT_240->HT_125,840,16,2.0,2.0,2.0,2.0,2.0
HT_240->HT_125,960,15,2.0,2.0,2.0,2.0,2.0
HT_240->HT_125,1080,16,2.0,2.0,2.0,2.0,2.0
HT_240->HT_125,1200,9,2.0,2.0,2.0,2.0,2.0
HT_240->HT_147,360,7,7.0,5.714285714285714,7.0,5.6415094339622645,7.0
HT_240->HT_147,480,7,7.0,5.714285714285714,7.0,5.6415094339622645,7.0
HT_240->HT_147,600,7,7.0,5.714285714285714,7.0,5.6415094339622645,7.0
HT_240->HT_147,720,7,7.0,5.714285714285714,7.0,5.6415094339622645,7.0
HT_240->HT_147,840,7,7.0,5.714285714285714,7.0,5.6415094339622645,7.0
HT_240->HT_147,960,7,7.0,5.714285714285714,7.0,5.6415094339622645,7.0
HT_240->HT_147,1080,7,7.0,5.714285714285714,7.0,5.6415094339622645,7.0
HT_241->HT_171,360,8,1.0,1.0,1.0,1.0,1.0
HT_241->HT_171,480,9,1.0,1.0,1.0,1.0,1.0
HT_241->HT_171,600,8,1.0,1.0,1.0,1.0,1.0
HT_241->HT_171,720,9,1.0,1.0,1.0,1.0,1.0
HT_241->HT_171,840,9,1.0,1.0,1.0,1.0,1.0
HT_241->HT_171,960,9,1.0,1.0,1.0,1.0,1.0
HT_241->HT_171,1080,9,1.0,1.0,1.0,1.0,1.0
HT_241->HT_171,1200,5,1.0,1.0,1.0,1.0,1.0
HT_241->HT_192,360,4,1.5,1.5,2.0,1.6,1.6
HT_241->HT_192,480,5,2.0,2.0,2.0,1.6,2.0
HT_241->HT_192,600,5,1.0,1.2,2.0,1.6,1.1666666666666667
HT_241->HT_192,720,5,1.0,1.0,2.0,1.6,1.1666666666666667
HT_241->HT_192,840,4,1.5,1.5,2.0,1.6,1.6
HT_241->HT_192,960,5,2.0,2.0,2.0,1.6,2.0
HT_241->HT_192,1080,5,2.0,2.0,2.0,1.6,2.0
HT_242->HT_050,480,5,1.0,1.0,1.0,1.0,1.0
HT_242->HT_050,600,5,1.0,1.0,1.0,1.0,1.0
HT_242->HT_050,720,5,1.0,1.0,1.0,1.0,1.0
HT_242->HT_050,840,4,1.0,1.0,1.0,1.0,1.0
HT_242->HT_050,960,5,1.0,1.0,1.0,1.0,1.0
HT_242->HT_050,1080,5,1.0,1.0,1.0,1.0,1.0
HT_242->HT_050,1200,4,1.0,1.0,1.0,1.0,1.0
HT_242->HT_097,360,4,3.0,3.0,3.0,3.0,3.0
HT_242->HT_097,480,8,3.0,3.0,3.0,3.0,3.0
HT_242->HT_097,600,8,3.0,3.0,3.0,3.0,3.0
HT_242->HT_097,720,8,3.0,3.0,3.0,3.0,3.0
HT_242->HT_097,840,8,3.0,3.0,3.0,3.0,3.0
HT_242->HT_097,960,8,3.0,3.0,3.0,3.0,3.0
HT_242->HT_097,1080,8,3.0,3.0,3.0,3.0,3.0
HT_242->HT_097,1200,5,3.0,3.0,3.0,3.0,3.0
HT_243->HT_050,360,5,2.0,2.0,2.0,2.0,2.0
HT_243->HT_050,480,8,2.0,2.0,2.0,2.0,2.0
HT_243->HT_050,600,8,2.0,2.0,2.0,2.0,2.0
HT_243->HT_050,720,8,2.0,2.0,2.0,2.0,2.0
HT_243->HT_050,840,8,2.0,2.0,2.0,2.0,2.0
HT_243->HT_050,960,8,2.0,2.0,2.0,2.0,2.0
HT_243->HT_050,1080,8,2.0,2.0,2.0,2.0,2.0
HT_243->HT_050,1200,4,2.0,2.0,2.0,2.0,2.0
HT_243->HT_126,360,5,2.0,2.0,2.0,2.0,2.0
HT_243->HT_126,480,5,2.0,2.0,2.0,2.0,2.0
HT_243->HT_126,600,5,2.0,2.0,2.0,2.0,2.0
HT_243->HT_126,720,5,2.0,2.0,2.0,2.0,2.0
HT_243->HT_126,840,4,2.0,2.0,2.0,2.0,2.0
HT_243->HT_126,960,5,2.0,2.0,2.0,2.0,2.0
HT_243->HT_126,1080,5,2.0,2.0,2.0,2.0,2.0
HT_244->HT_042,360,4,2.0,2.0,2.0,2.0,2.0
HT_244->HT_042,480,4,2.0,2.0,2.0,2.0,2.0
HT_244->HT_042,600,4,2.0,2.0,2.0,2.0,2.0
HT_244->HT_042,720,4,2.0,2.0,2.0,2.0,2.0
HT_244->HT_042,840,4,2.0,2.0,2.0,2.0,2.0
HT_244->HT_042,960,4,2.0,2.0,2.0,2.0,2.0
HT_244->HT_042,1080,4,2.0,2.0,2.0,2.0,2.0
HT_244->HT_119,480,3,7.0,7.0,7.0,7.0,7.0
HT_244->HT_119,720,3,7.0,7.0,7.0,7.0,7.0
HT_244->HT_119,1080,3,7.0,7.0,7.0,7.0,7.0
HT_245->HT_113,360,11,4.0,4.0,4.0,4.0,4.0
HT_245->HT_113,480,10,4.0,4.0,4.0,4.0,4.0
HT_245->HT_113,600,10,4.0,4.0,4.0,4.0,4.0
HT_245->HT_113,720,11,4.0,4.0,4.0,4.0,4.0
HT_245->HT_113,840,10,4.0,4.0,4.0,4.0,4.0
HT_245->HT_113,960,11,4.0,4.0,4.0,4.0,4.0
HT_245->HT_113,1080,10,4.0,4.0,4.0,4.0,4.0
HT_245->HT_202,360,10,1.0,1.3,2.0,1.5909090909090908,1.0909090909090908
HT_245->HT_202,480,9,1.0,1.3333333333333333,2.0,1.5909090909090908,1.1
HT_245->HT_202,600,8,1.5,1.5,2.0,1.5909090909090908,1.5555555555555556
HT_245->HT_202,720,9,2.0,2.0,2.0,1.5909090909090908,2.0
HT_245->HT_202,840,7,2.0,2.0,2.0,1.5909090909090908,2.0
HT_245->HT_202,960,8,2.0,1.875,2.0,1.5909090909090908,2.0
HT_245->HT_202,1080,9,1.0,1.3333333333333333,2.0,1.5909090909090908,1.1
HT_245->HT_202,1200,4,2.0,1.75,2.0,1.5909090909090908,2.0
HT_245->HT_211,360,4,4.0,4.0,4.0,4.0,4.0
HT_245->HT_211,480,6,4.0,4.0,4.0,4.0,4.0
HT_245->HT_211,600,6,4.0,4.0,4.0,4.0,4.0
HT_245->HT_211,720,6,4.0,4.0,4.0,4.0,4.0
HT_245->HT_211,840,6,4.0,4.0,4.0,4.0,4.0
HT_245->HT_211,960,6,4.0,4.0,4.0,4.0,4.0
HT_245->HT_211,1080,6,4.0,4.0,4.0,4.0,4.0
HT_245->HT_211,1200,6,4.0,4.0,4.0,4.0,4.0
HT_245->HT_241,360,8,2.5,2.5,2.0,2.4696969696969697,2.4444444444444446
HT_245->HT_241,480,9,2.0,2.4444444444444446,2.0,2.4696969696969697,2.0
HT_245->HT_241,600,8,2.5,2.5,2.0,2.4696969696969697,2.4444444444444446
HT_245->HT_241,720,9,2.0,2.4444444444444446,2.0,2.4696969696969697,2.0
HT_245->HT_241,840,9,2.0,2.4444444444444446,2.0,2.4696969696969697,2.0
HT_245->HT_241,960,9,2.0,2.4444444444444446,2.0,2.4696969696969697,2.0
HT_245->HT_241,1080,9,2.0,2.4444444444444446,2.0,2.4696969696969697,2.0
HT_245->HT_241,1200,5,3.0,2.6,2.0,2.4696969696969697,2.8333333333333335
HT_246->HT_135,360,8,4.0,3.25,4.0,3.4074074074074074,4.0
HT_246->HT_135,480,11,4.0,3.4545454545454546,4.0,3.4074074074074074,4.0
HT_246->HT_135,600,11,4.0,3.4545454545454546,4.0,3.4074074074074074,4.0
HT_246->HT_135,720,11,4.0,3.4545454545454546,4.0,3.4074074074074074,4.0
HT_246->HT_135,840,11,4.0,3.4545454545454546,4.0,3.4074074074074074,4.0
HT_246->HT_135,960,11,4.0,3.4545454545454546,4.0,3.4074074074074074,4.0
HT_246->HT_135,1080,11,4.0,3.4545454545454546,4.0,3.4074074074074074,4.0
HT_246->HT_135,1200,6,4.0,3.3333333333333335,4.0,3.4074074074074074,4.0
HT_247->HT_057,360,4,3.0,3.0,3.0,3.0,3.0
HT_247->HT_057,720,3,3.0,3.0,3.0,3.0,3.0
HT_247->HT_057,840,4,3.0,3.0,3.0,3.0,3.0
HT_247->HT_057,960,3,3.0,3.0,3.0,3.0,3.0
HT_247->HT_057,1080,3,3.0,3.0,3.0,3.0,3.0
HT_247->HT_070,360,4,3.0,3.0,3.0,3.0,3.0
HT_247->HT_070,480,4,3.0,3.0,3.0,3.0,3.0
HT_247->HT_070,600,4,3.0,3.0,3.0,3.0,3.0
HT_247->HT_070,720,4,3.0,3.0,3.0,3.0,3.0
HT_247->HT_070,840,4,3.0,3.0,3.0,3.0,3.0
HT_247->HT_070,960,4,3.0,3.0,3.0,3.0,3.0
HT_247->HT_070,1080,4,3.0,3.0,3.0,3.0,3.0
HT_247->HT_119,240,5,3.0,3.0,3.0,3.0,3.0
HT_247->HT_119,360,14,3.0,3.0,3.0,3.0,3.0
HT_247->HT_119,480,17,3.0,3.0,3.0,3.0,3.0
HT_247->HT_119,600,18,3.0,3.0,3.0,3.0,3.0
HT_247->HT_119,720,17,3.0,3.0,3.0,3.0,3.0
HT_247->HT_119,840,18,3.0,3.0,3.0,3.0,3.0
HT_247->HT_119,960,17,3.0,3.0,3.0,3.0,3.0
HT_247->HT_119,1080,12,3.0,3.0,3.0,3.0,3.0
HT_247->HT_119,1200,7,3.0,3.0,3.0,3.0,3.0
HT_247->HT_119,1320,4,3.0,3.0,3.0,3.0,3.0
HT_248->HT_181,240,3,1.0,6.0,2.0,11.200000000000001,1.25
HT_248->HT_181,360,12,23.0,30.900000000000002,2.0,11.200000000000001,21.384615384615383
HT_248->HT_181,480,4,2.0,2.0,2.0,11.200000000000001,2.0
HT_248->HT_181,600,4,2.0,2.0,2.0,11.200000000000001,2.0
HT_248->HT_181,720,4,2.0,2.0,2.0,11.200000000000001,2.0
HT_248->HT_181,840,4,2.0,2.0,2.0,11.200000000000001,2.0
HT_248->HT_181,960,4,2.0,2.0,2.0,11.200000000000001,2.0
HT_248->HT_181,1080,4,2.0,2.0,2.0,11.200000000000001,2.0
HT_250->HT_037,240,5,2.0,2.0,2.0,2.0,2.0
HT_250->HT_037,360,12,2.0,2.0,2.0,2.0,2.0
HT_250->HT_037,480,12,2.0,2.0,2.0,2.0,2.0
HT_250->HT_037,600,12,2.0,2.0,2.0,2.0,2.0
HT_250->HT_037,720,12,2.0,2.0,2.0,2.0,2.0
HT_250->HT_037,840,12,2.0,2.0,2.0,2.0,2.0
HT_250->HT_037,960,12,2.0,2.0,2.0,2.0,2.0
HT_250->HT_037,1080,8,2.0,2.0,2.0,2.0,2.0
HT_251->HT_191,480,3,2.0,2.0,2.0,2.0,2.0
HT_251->HT_191,600,3,2.0,2.0,2.0,2.0,2.0
HT_251->HT_191,720,3,2.0,2.0,2.0,2.0,2.0
HT_251->HT_191,840,3,2.0,2.0,2.0,2.0,2.0
HT_251->HT_191,960,3,2.0,2.0,2.0,2.0,2.0
HT_251->HT_191,1080,3,2.0,2.0,2.0,2.0,2.0
HT_251->HT_191,1200,3,2.0,2.0,2.0,2.0,2.0
HT_252->HT_187,360,4,1.0,1.0,1.0,1.0,1.0
HT_252->HT_187,480,4,1.0,1.0,1.0,1.0,1.0
HT_252->HT_187,600,4,1.0,1.0,1.0,1.0,1.0
HT_252->HT_187,720,4,1.0,1.0,1.0,1.0,1.0
HT_252->HT_187,840,4,1.0,1.0,1.0,1.0,1.0
HT_252->HT_187,960,3,1.0,1.0,1.0,1.0,1.0
HT_252->HT_187,1080,4,1.0,1.0,1.0,1.0,1.0
HT_252->HT_255,360,8,1.0,1.0,1.0,1.1333333333333333,1.0
HT_252->HT_255,480,8,1.0,1.0,1.0,1.1333333333333333,1.0
HT_252->HT_255,600,10,1.0,1.0,1.0,1.1333333333333333,1.0
HT_252->HT_255,720,8,1.0,1.0,1.0,1.1333333333333333,1.0
HT_252->HT_255,840,6,1.0,1.0,1.0,1.1333333333333333,1.0
HT_252->HT_255,960,8,1.5,1.5,1.0,1.1333333333333333,1.4444444444444444
HT_252->HT_255,1080,8,1.5,1.5,1.0,1.1333333333333333,1.4444444444444444
HT_253->HT_079,360,4,1.0,1.0,1.0,1.0,1.0
HT_253->HT_079,480,4,1.0,1.0,1.0,1.0,1.0
HT_253->HT_079,600,3,1.0,1.0,1.0,1.0,1.0
HT_253->HT_079,720,4,1.0,1.0,1.0,1.0,1.0
HT_253->HT_079,840,3,1.0,1.0,1.0,1.0,1.0
HT_253->HT_079,960,3,1.0,1.0,1.0,1.0,1.0
HT_253->HT_079,1080,3,1.0,1.0,1.0,1.0,1.0
HT_253->HT_117,360,4,2.0,2.0,3.0,2.6153846153846154,2.2
HT_253->HT_117,480,4,2.0,2.25,3.0,2.6153846153846154,2.2
HT_253->HT_117,600,3,3.0,3.0,3.0,2.6153846153846154,3.0
HT_253->HT_117,720,3,3.0,3.0,3.0,2.6153846153846154,3.0
HT_253->HT_117,840,3,3.0,3.0,3.0,2.6153846153846154,3.0
HT_253->HT_117,960,3,3.0,3.0,3.0,2.6153846153846154,3.0
HT_253->HT_117,1080,4,3.0,2.75,3.0,2.6153846153846154,3.0
HT_254->HT_133,240,3,1.0,1.0,1.0,1.0,1.0
HT_254->HT_133,360,10,1.0,1.0,1.0,1.0,1.0
HT_254->HT_133,480,10,1.0,1.0,1.0,1.0,1.0
HT_254->HT_133,600,10,1.0,1.0,1.0,1.0,1.0
HT_254->HT_133,720,10,1.0,1.0,1.0,1.0,1.0
HT_254->HT_133,840,10,1.0,1.0,1.0,1.0,1.0
HT_254->HT_133,960,10,1.0,1.0,1.0,1.0,1.0
HT_254->HT_133,1080,10,1.0,1.0,1.0,1.0,1.0
HT_254->HT_220,360,6,1.0,1.0,1.0,1.0,1.0
HT_254->HT_220,480,10,1.0,1.0,1.0,1.0,1.0
HT_254->HT_220,600,10,1.0,1.0,1.0,1.0,1.0
HT_254->HT_220,720,10,1.0,1.0,1.0,1.0,1.0
HT_254->HT_220,840,10,1.0,1.0,1.0,1.0,1.0
HT_254->HT_220,960,10,1.0,1.0,1.0,1.0,1.0
HT_254->HT_220,1080,10,1.0,1.0,1.0,1.0,1.0
HT_254->HT_220,1200,7,1.0,1.0,1.0,1.0,1.0
HT_255->HT_166,360,8,1.0,1.0,1.0,1.2,1.0
HT_255->HT_166,480,8,1.0,1.0,1.0,1.2,1.0
HT_255->HT_166,600,10,1.0,1.0,1.0,1.2,1.0
HT_255->HT_166,720,6,1.0,1.0,1.0,1.2,1.0
HT_255->HT_166,840,8,1.0,1.25,1.0,1.2,1.0
HT_255->HT_166,960,8,1.5,1.5,1.0,1.2,1.4444444444444444
HT_255->HT_166,1080,8,1.5,1.5,1.0,1.2,1.4444444444444444
HT_255->HT_252,360,4,1.0,1.0,1.0,1.0,1.0
HT_255->HT_252,480,4,1.0,1.0,1.0,1.0,1.0
HT_255->HT_252,600,4,1.0,1.0,1.0,1.0,1.0
HT_255->HT_252,720,4,1.0,1.0,1.0,1.0,1.0
HT_255->HT_252,840,4,1.0,1.0,1.0,1.0,1.0
HT_255->HT_252,960,4,1.0,1.0,1.0,1.0,1.0
HT_255->HT_252,1080,3,1.0,1.0,1.0,1.0,1.0
HT_256->HT_002,360,3,2.0,2.0,2.0,2.0,2.0
HT_256->HT_002,480,3,2.0,2.0,2.0,2.0,2.0
HT_256->HT_002,600,3,2.0,2.0,2.0,2.0,2.0
HT_256->HT_002,720,3,2.0,2.0,2.0,2.0,2.0
HT_256->HT_002,840,3,2.0,2.0,2.0,2.0,2.0
HT_256->HT_002,960,3,2.0,2.0,2.0,2.0,2.0
HT_256->HT_002,1080,3,2.0,2.0,2.0,2.0,2.0
HT_256->HT_002,1200,3,2.0,2.0,2.0,2.0,2.0
HT_256->HT_047,360,3,1.0,1.0,1.0,1.0,1.0
HT_256->HT_047,480,3,1.0,1.0,1.0,1.0,1.0
HT_256->HT_047,600,3,1.0,1.0,1.0,1.0,1.0
HT_256->HT_047,720,3,1.0,1.0,1.0,1.0,1.0
HT_256->HT_047,840,3,1.0,1.0,1.0,1.0,1.0
HT_256->HT_047,960,3,1.0,1.0,1.0,1.0,1.0
HT_256->HT_047,1080,3,1.0,1.0,1.0,1.0,1.0
HT_257->HT_168,360,3,2.0,2.0,2.0,2.0,2.0
HT_257->HT_168,480,3,2.0,2.0,2.0,2.0,2.0
HT_257->HT_168,600,3,2.0,2.0,2.0,2.0,2.0
HT_257->HT_168,720,3,2.0,2.0,2.0,2.0,2.0
HT_257->HT_168,840,3,2.0,2.0,2.0,2.0,2.0
HT_257->HT_168,960,3,2.0,2.0,2.0,2.0,2.0
HT_257->HT_168,1080,3,2.0,2.0,2.0,2.0,2.0
HT_258->HT_098,360,4,2.0,2.0,2.0,2.0,2.0
HT_258->HT_098,480,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_098,600,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_098,720,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_098,840,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_098,960,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_098,1080,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_098,1200,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_258,360,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_258,480,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_258,600,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_258,720,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_258,840,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_258,960,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_258,1080,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_264,360,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_264,480,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_264,600,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_264,720,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_264,840,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_264,960,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_264,1080,6,2.0,2.0,2.0,2.0,2.0
HT_258->HT_264,1200,3,2.0,2.0,2.0,2.0,2.0
HT_259->HT_022,360,4,1.0,1.0,1.0,1.0,1.0
HT_259->HT_022,480,4,1.0,1.0,1.0,1.0,1.0
HT_259->HT_022,600,5,1.0,1.0,1.0,1.0,1.0
HT_259->HT_022,720,3,1.0,1.0,1.0,1.0,1.0
HT_259->HT_022,840,4,1.0,1.0,1.0,1.0,1.0
HT_259->HT_022,960,4,1.0,1.0,1.0,1.0,1.0
HT_259->HT_022,1080,4,1.0,1.0,1.0,1.0,1.0
HT_260->HT_269,360,6,1.0,1.0,1.0,1.0,1.0
HT_260->HT_269,480,8,1.0,1.0,1.0,1.0,1.0
HT_260->HT_269,600,8,1.0,1.0,1.0,1.0,1.0
HT_260->HT_269,720,8,1.0,1.0,1.0,1.0,1.0
HT_260->HT_269,840,8,1.0,1.0,1.0,1.0,1.0
HT_260->HT_269,960,8,1.0,1.0,1.0,1.0,1.0
HT_260->HT_269,1080,8,1.0,1.0,1.0,1.0,1.0
HT_260->HT_269,1200,3,1.0,1.0,1.0,1.0,1.0
HT_261->HT_028,600,3,1.0,1.0,1.0,1.0,1.0
HT_261->HT_028,840,3,1.0,1.0,1.0,1.0,1.0
HT_261->HT_167,360,14,1.0,1.3571428571428572,1.0,1.4102564102564104,1.0
HT_261->HT_167,480,16,1.0,1.375,1.0,1.4102564102564104,1.0
HT_261->HT_167,600,16,1.0,1.375,1.0,1.4102564102564104,1.0
HT_261->HT_167,720,16,1.0,1.375,1.0,1.4102564102564104,1.0
HT_261->HT_167,840,16,1.0,1.375,1.0,1.4102564102564104,1.0
HT_261->HT_167,960,16,1.0,1.375,1.0,1.4102564102564104,1.0
HT_261->HT_167,1080,16,1.0,1.375,1.0,1.4102564102564104,1.0
HT_261->HT_167,1200,6,2.0,2.0,1.0,1.4102564102564104,1.8571428571428572
HT_262->HT_109,480,3,2.0,2.0,2.0,2.0,2.0
HT_262->HT_109,600,3,2.0,2.0,2.0,2.0,2.0
HT_262->HT_109,720,3,2.0,2.0,2.0,2.0,2.0
HT_262->HT_109,840,3,2.0,2.0,2.0,2.0,2.0
HT_262->HT_109,960,3,2.0,2.0,2.0,2.0,2.0
HT_262->HT_109,1080,3,2.0,2.0,2.0,2.0,2.0
HT_262->HT_109,1200,3,2.0,2.0,2.0,2.0,2.0
HT_263->HT_268,360,3,3.0,3.0,3.0,3.0,3.0
HT_263->HT_268,480,4,3.0,3.0,3.0,3.0,3.0
HT_263->HT_268,600,5,3.0,3.0,3.0,3.0,3.0
HT_263->HT_268,720,5,3.0,3.0,3.0,3.0,3.0
HT_263->HT_268,840,5,3.0,3.0,3.0,3.0,3.0
HT_263->HT_268,960,5,3.0,3.0,3.0,3.0,3.0
HT_263->HT_268,1080,4,3.0,3.0,3.0,3.0,3.0
HT_263->HT_268,1200,5,3.0,3.0,3.0,3.0,3.0
HT_264->HT_011,360,6,2.0,2.0,2.0,2.0,2.0
HT_264->HT_011,480,6,2.0,2.0,2.0,2.0,2.0
HT_264->HT_011,600,6,2.0,2.0,2.0,2.0,2.0
HT_264->HT_011,720,6,2.0,2.0,2.0,2.0,2.0
HT_264->HT_011,840,6,2.0,2.0,2.0,2.0,2.0
HT_264->HT_011,960,6,2.0,2.0,2.0,2.0,2.0
HT_264->HT_011,1080,6,2.0,2.0,2.0,2.0,2.0
HT_264->HT_011,1200,3,2.0,2.0,2.0,2.0,2.0
HT_264->HT_050,480,3,2.0,2.0,2.0,2.0,2.0
HT_264->HT_050,600,3,2.0,2.0,2.0,2.0,2.0
HT_264->HT_050,720,3,2.0,2.0,2.0,2.0,2.0
HT_264->HT_050,840,3,2.0,2.0,2.0,2.0,2.0
HT_264->HT_050,960,3,2.0,2.0,2.0,2.0,2.0
HT_264->HT_050,1080,3,2.0,2.0,2.0,2.0,2.0
HT_264->HT_050,1200,3,2.0,2.0,2.0,2.0,2.0
HT_265->HT_150,360,7,1.0,1.0,1.0,1.0,1.0
HT_265->HT_150,480,7,1.0,1.0,1.0,1.0,1.0
HT_265->HT_150,600,8,1.0,1.0,1.0,1.0,1.0
HT_265->HT_150,720,7,1.0,1.0,1.0,1.0,1.0
HT_265->HT_150,840,8,1.0,1.0,1.0,1.0,1.0
HT_265->HT_150,960,7,1.0,1.0,1.0,1.0,1.0
HT_265->HT_150,1080,8,1.0,1.0,1.0,1.0,1.0
HT_265->HT_150,1200,7,1.0,1.0,1.0,1.0,1.0
HT_266->HT_042,360,13,1.0,1.2307692307692308,1.0,1.24,1.0
HT_266->HT_042,480,14,1.0,1.2142857142857142,1.0,1.24,1.0
HT_266->HT_042,600,14,1.0,1.2142857142857142,1.0,1.24,1.0
HT_266->HT_042,720,13,1.0,1.2307692307692308,1.0,1.24,1.0
HT_266->HT_042,840,13,1.0,1.2307692307692308,1.0,1.24,1.0
HT_266->HT_042,960,12,1.0,1.25,1.0,1.24,1.0
HT_266->HT_042,1080,13,1.0,1.2307692307692308,1.0,1.24,1.0
HT_266->HT_042,1200,7,1.0,1.4285714285714286,1.0,1.24,1.0
HT_267->HT_216,360,6,1.0,1.0,1.0,1.0,1.0
HT_267->HT_216,480,6,1.0,1.0,1.0,1.0,1.0
HT_267->HT_216,600,5,1.0,1.0,1.0,1.0,1.0
HT_267->HT_216,720,6,1.0,1.0,1.0,1.0,1.0
HT_267->HT_216,840,4,1.0,1.0,1.0,1.0,1.0
HT_267->HT_216,960,5,1.0,1.0,1.0,1.0,1.0
HT_267->HT_216,1080,6,1.0,1.0,1.0,1.0,1.0
HT_267->HT_216,1200,3,1.0,1.0,1.0,1.0,1.0
HT_268->HT_077,360,3,2.0,2.0,2.0,2.0,2.0
HT_268->HT_077,480,4,2.0,2.0,2.0,2.0,2.0
HT_268->HT_077,600,5,2.0,2.0,2.0,2.0,2.0
HT_268->HT_077,720,5,2.0,2.0,2.0,2.0,2.0
HT_268->HT_077,840,5,2.0,2.0,2.0,2.0,2.0
HT_268->HT_077,960,5,2.0,2.0,2.0,2.0,2.0
HT_268->HT_077,1080,4,2.0,2.0,2.0,2.0,2.0
HT_268->HT_077,1200,5,2.0,2.0,2.0,2.0,2.0
HT_268->HT_213,360,5,2.0,2.0,2.0,2.0,2.0
HT_268->HT_213,480,5,2.0,2.0,2.0,2.0,2.0
HT_268->HT_213,600,5,2.0,2.0,2.0,2.0,2.0
HT_268->HT_213,720,5,2.0,2.0,2.0,2.0,2.0
HT_268->HT_213,840,4,2.0,2.0,2.0,2.0,2.0
